split,index,image_id
train,5173,ISIC_0029207
train,5174,ISIC_0025533
train,5175,ISIC_0028217
train,5176,ISIC_0030182
train,5177,ISIC_0028529
train,5178,ISIC_0024442
train,5179,ISIC_0032577
train,5180,ISIC_0030480
train,5181,ISIC_0030843
train,5182,ISIC_0030203
train,5183,ISIC_0031337
train,5184,ISIC_0025790
train,5185,ISIC_0031900
train,5186,ISIC_0031116
train,5187,ISIC_0030044
train,5188,ISIC_0029708
train,5189,ISIC_0032879
train,5190,ISIC_0029602
train,5191,ISIC_0027719
train,5192,ISIC_0032699
train,5193,ISIC_0030047
train,5194,ISIC_0033385
train,5195,ISIC_0027714
train,5196,ISIC_0025247
train,5197,ISIC_0026637
train,5198,ISIC_0025544
train,5199,ISIC_0024612
train,5200,ISIC_0033975
train,5201,ISIC_0033902
train,5202,ISIC_0025862
train,5203,ISIC_0027100
train,5204,ISIC_0032073
train,5205,ISIC_0033794
train,5206,ISIC_0032812
train,5207,ISIC_0030877
train,5208,ISIC_0032620
train,5209,ISIC_0032594
train,5210,ISIC_0026311
train,5211,ISIC_0031778
train,5212,ISIC_0026297
train,5213,ISIC_0025266
train,5214,ISIC_0034075
train,5215,ISIC_0029233
train,5216,ISIC_0027708
train,5217,ISIC_0030983
train,5218,ISIC_0032936
train,5219,ISIC_0024582
train,5220,ISIC_0027072
train,5221,ISIC_0027157
train,5222,ISIC_0033817
train,5223,ISIC_0031799
train,5224,ISIC_0028760
train,5225,ISIC_0030594
train,5226,ISIC_0028870
train,5227,ISIC_0024762
train,5228,ISIC_0027264
train,5229,ISIC_0026081
train,5230,ISIC_0027521
train,5231,ISIC_0031074
train,5232,ISIC_0034179
train,5233,ISIC_0029488
train,5234,ISIC_0029544
train,5235,ISIC_0029519
train,5236,ISIC_0029505
train,5237,ISIC_0033403
train,5238,ISIC_0029959
train,5239,ISIC_0031636
train,5240,ISIC_0026981
train,5241,ISIC_0025543
train,5242,ISIC_0024629
train,5243,ISIC_0028381
train,5244,ISIC_0031343
train,5245,ISIC_0032374
train,5246,ISIC_0024539
train,5247,ISIC_0033575
train,5248,ISIC_0025347
train,5249,ISIC_0030879
train,5250,ISIC_0033462
train,5251,ISIC_0026996
train,5252,ISIC_0028354
train,5253,ISIC_0027566
train,5254,ISIC_0031747
train,5255,ISIC_0024425
train,5256,ISIC_0031851
train,5257,ISIC_0026725
train,5258,ISIC_0024599
train,5259,ISIC_0028989
train,5260,ISIC_0027903
train,5261,ISIC_0033874
train,5262,ISIC_0025137
train,5263,ISIC_0029124
train,5264,ISIC_0033894
train,5265,ISIC_0025382
train,5266,ISIC_0024596
train,5267,ISIC_0032537
train,5268,ISIC_0032964
train,5269,ISIC_0026511
train,5270,ISIC_0030185
train,5271,ISIC_0029470
train,5272,ISIC_0032066
train,5273,ISIC_0031051
train,5274,ISIC_0031438
train,5275,ISIC_0033858
train,5276,ISIC_0029636
train,5277,ISIC_0033466
train,5278,ISIC_0034032
train,5279,ISIC_0028208
train,5280,ISIC_0033546
train,5281,ISIC_0033492
train,5282,ISIC_0032874
train,5283,ISIC_0029115
train,5284,ISIC_0032506
train,5285,ISIC_0027834
train,5286,ISIC_0030359
train,5287,ISIC_0028923
train,5288,ISIC_0025728
train,5289,ISIC_0033638
train,5290,ISIC_0032799
train,5291,ISIC_0028495
train,5292,ISIC_0030159
train,5293,ISIC_0032817
train,5294,ISIC_0024735
train,5295,ISIC_0032376
train,5296,ISIC_0028124
train,5297,ISIC_0031229
train,5298,ISIC_0032520
train,5299,ISIC_0024901
train,5300,ISIC_0025966
train,5301,ISIC_0025496
train,5302,ISIC_0032987
train,5303,ISIC_0033240
train,5304,ISIC_0025999
train,5305,ISIC_0028610
train,5306,ISIC_0026513
train,5307,ISIC_0025824
train,5308,ISIC_0024470
train,5309,ISIC_0026140
train,5310,ISIC_0026670
train,5311,ISIC_0032440
train,5312,ISIC_0032002
train,5313,ISIC_0029631
train,5314,ISIC_0026556
train,5315,ISIC_0025277
train,5316,ISIC_0028150
train,5317,ISIC_0026674
train,5318,ISIC_0027086
train,5319,ISIC_0031783
train,5320,ISIC_0033425
train,5321,ISIC_0026878
train,5322,ISIC_0030055
train,5323,ISIC_0025674
train,5324,ISIC_0024959
train,5325,ISIC_0027657
train,5326,ISIC_0024429
train,5327,ISIC_0030960
train,5328,ISIC_0028228
train,5329,ISIC_0027307
train,5330,ISIC_0029270
train,5331,ISIC_0026874
train,5332,ISIC_0032150
train,5333,ISIC_0030988
train,5334,ISIC_0028321
train,5335,ISIC_0032719
train,5336,ISIC_0026280
train,5337,ISIC_0026148
train,5338,ISIC_0028129
train,5339,ISIC_0032981
train,5340,ISIC_0028210
train,5341,ISIC_0033164
train,5342,ISIC_0033171
train,5343,ISIC_0028963
train,5344,ISIC_0031224
train,5345,ISIC_0028806
train,5346,ISIC_0033175
train,5347,ISIC_0025625
train,5348,ISIC_0032886
train,5349,ISIC_0026673
train,5350,ISIC_0028143
train,5351,ISIC_0032710
train,5352,ISIC_0034247
train,5353,ISIC_0030369
train,5354,ISIC_0024423
train,5355,ISIC_0029165
train,5356,ISIC_0033965
train,5357,ISIC_0025502
train,5358,ISIC_0029525
train,5359,ISIC_0030646
train,5360,ISIC_0033127
train,5361,ISIC_0026892
train,5362,ISIC_0031843
train,5363,ISIC_0029504
train,5364,ISIC_0029455
train,5365,ISIC_0025440
train,5366,ISIC_0033347
train,5367,ISIC_0032032
train,5368,ISIC_0028775
train,5369,ISIC_0033820
train,5370,ISIC_0027135
train,5371,ISIC_0028160
train,5372,ISIC_0029170
train,5373,ISIC_0033982
train,5374,ISIC_0026121
train,5375,ISIC_0029209
train,5376,ISIC_0028219
train,5377,ISIC_0024372
train,5378,ISIC_0027782
train,5379,ISIC_0024934
train,5380,ISIC_0030630
train,5381,ISIC_0029395
train,5382,ISIC_0033529
train,5383,ISIC_0028838
train,5384,ISIC_0031957
train,5385,ISIC_0031266
train,5386,ISIC_0026628
train,5387,ISIC_0029583
train,5388,ISIC_0030564
train,5389,ISIC_0027519
train,5390,ISIC_0026795
train,5391,ISIC_0026917
train,5392,ISIC_0026266
train,5393,ISIC_0031028
train,5394,ISIC_0028167
train,5395,ISIC_0028477
train,5396,ISIC_0029465
train,5397,ISIC_0031106
train,5398,ISIC_0030266
train,5399,ISIC_0031746
train,5400,ISIC_0025681
train,5401,ISIC_0026028
train,5402,ISIC_0024565
train,5403,ISIC_0024355
train,5404,ISIC_0029280
train,5405,ISIC_0032686
train,5406,ISIC_0033783
train,5407,ISIC_0029895
train,5408,ISIC_0025191
train,5409,ISIC_0031104
train,5410,ISIC_0033242
train,5411,ISIC_0025458
train,5412,ISIC_0025463
train,5413,ISIC_0034100
train,5414,ISIC_0029234
train,5415,ISIC_0025135
train,5416,ISIC_0033815
train,5417,ISIC_0026149
train,5418,ISIC_0032272
train,5419,ISIC_0028892
train,5420,ISIC_0029221
train,5421,ISIC_0029922
train,5422,ISIC_0031141
train,5423,ISIC_0029578
train,5424,ISIC_0030530
train,5425,ISIC_0029064
train,5426,ISIC_0030394
train,5427,ISIC_0026351
train,5428,ISIC_0032199
train,5429,ISIC_0025171
train,5430,ISIC_0032325
train,5431,ISIC_0029418
train,5432,ISIC_0025422
train,5433,ISIC_0027168
train,5434,ISIC_0026700
train,5435,ISIC_0032130
train,5436,ISIC_0028398
train,5437,ISIC_0026322
train,5438,ISIC_0025157
train,5439,ISIC_0027219
train,5440,ISIC_0025461
train,5441,ISIC_0025445
train,5442,ISIC_0033635
train,5443,ISIC_0033249
train,5444,ISIC_0026488
train,5445,ISIC_0027167
train,5446,ISIC_0028046
train,5447,ISIC_0030489
train,5448,ISIC_0027533
train,5449,ISIC_0026644
train,5450,ISIC_0026037
train,5451,ISIC_0028785
train,5452,ISIC_0028294
train,5453,ISIC_0026648
train,5454,ISIC_0029725
train,5455,ISIC_0031532
train,5456,ISIC_0032915
train,5457,ISIC_0026918
train,5458,ISIC_0032919
train,5459,ISIC_0030279
train,5460,ISIC_0025504
train,5461,ISIC_0025394
train,5462,ISIC_0027456
train,5463,ISIC_0026784
train,5464,ISIC_0029230
train,5465,ISIC_0029199
train,5466,ISIC_0025450
train,5467,ISIC_0032146
train,5468,ISIC_0033266
train,5469,ISIC_0033205
train,5470,ISIC_0027599
train,5471,ISIC_0027024
train,5472,ISIC_0032192
train,5473,ISIC_0025880
train,5474,ISIC_0027582
train,5475,ISIC_0026624
train,5476,ISIC_0025639
train,5477,ISIC_0024897
train,5478,ISIC_0026425
train,5479,ISIC_0032909
train,5480,ISIC_0030492
train,5481,ISIC_0032809
train,5482,ISIC_0024839
train,5483,ISIC_0025000
train,5484,ISIC_0025106
train,5485,ISIC_0029498
train,5486,ISIC_0024490
train,5487,ISIC_0024644
train,5488,ISIC_0031684
train,5489,ISIC_0033694
train,5490,ISIC_0033261
train,5491,ISIC_0024631
train,5492,ISIC_0033178
train,5493,ISIC_0029435
train,5494,ISIC_0028017
train,5495,ISIC_0025710
train,5496,ISIC_0027348
train,5497,ISIC_0024979
train,5498,ISIC_0033579
train,5499,ISIC_0027457
train,5500,ISIC_0032039
train,5501,ISIC_0024666
train,5502,ISIC_0024761
train,5503,ISIC_0025125
train,5504,ISIC_0026944
train,5505,ISIC_0024840
train,5506,ISIC_0027373
train,5507,ISIC_0032647
train,5508,ISIC_0031901
train,5509,ISIC_0031549
train,5510,ISIC_0030581
train,5511,ISIC_0029332
train,5512,ISIC_0026232
train,5513,ISIC_0033073
train,5514,ISIC_0033997
train,5515,ISIC_0030556
train,5516,ISIC_0030541
train,5517,ISIC_0031188
train,5518,ISIC_0033444
train,5519,ISIC_0028708
train,5520,ISIC_0026205
train,5521,ISIC_0031019
train,5522,ISIC_0026849
train,5523,ISIC_0026366
train,5524,ISIC_0032207
train,5525,ISIC_0031261
train,5526,ISIC_0031806
train,5527,ISIC_0033523
train,5528,ISIC_0028744
train,5529,ISIC_0029564
train,5530,ISIC_0027931
train,5531,ISIC_0027968
train,5532,ISIC_0031652
train,5533,ISIC_0029880
train,5534,ISIC_0034021
train,5535,ISIC_0032395
train,5536,ISIC_0026013
train,5537,ISIC_0028255
train,5538,ISIC_0025559
train,5539,ISIC_0029028
train,5540,ISIC_0031893
train,5541,ISIC_0028696
train,5542,ISIC_0033500
train,5543,ISIC_0028191
train,5544,ISIC_0032386
train,5545,ISIC_0027439
train,5546,ISIC_0024335
train,5547,ISIC_0033653
train,5548,ISIC_0030681
train,5549,ISIC_0029790
train,5550,ISIC_0032660
train,5551,ISIC_0031904
train,5552,ISIC_0029023
train,5553,ISIC_0033134
train,5554,ISIC_0028664
train,5555,ISIC_0025027
train,5556,ISIC_0029440
train,5557,ISIC_0026962
train,5558,ISIC_0025316
train,5559,ISIC_0033576
train,5560,ISIC_0031962
train,5561,ISIC_0025792
train,5562,ISIC_0031320
train,5563,ISIC_0033343
train,5564,ISIC_0024810
train,5565,ISIC_0033996
train,5566,ISIC_0030715
train,5567,ISIC_0028476
train,5568,ISIC_0024461
train,5569,ISIC_0031762
train,5570,ISIC_0027360
train,5571,ISIC_0032095
train,5572,ISIC_0033321
train,5573,ISIC_0029905
train,5574,ISIC_0028127
train,5575,ISIC_0032953
train,5576,ISIC_0029025
train,5577,ISIC_0034221
train,5578,ISIC_0034201
train,5579,ISIC_0031561
train,5580,ISIC_0032448
train,5581,ISIC_0031294
train,5582,ISIC_0034038
train,5583,ISIC_0026224
train,5584,ISIC_0025084
train,5585,ISIC_0028604
train,5586,ISIC_0033163
train,5587,ISIC_0028847
train,5588,ISIC_0027538
train,5589,ISIC_0028675
train,5590,ISIC_0027025
train,5591,ISIC_0028890
train,5592,ISIC_0026923
train,5593,ISIC_0034242
train,5594,ISIC_0033559
train,5595,ISIC_0032368
train,5596,ISIC_0033919
train,5597,ISIC_0026953
train,5598,ISIC_0030863
train,5599,ISIC_0031119
train,5600,ISIC_0031512
train,5601,ISIC_0026231
train,5602,ISIC_0025587
train,5603,ISIC_0028434
train,5604,ISIC_0031043
train,5605,ISIC_0031810
train,5606,ISIC_0028096
train,5607,ISIC_0025232
train,5608,ISIC_0032706
train,5609,ISIC_0033606
train,5610,ISIC_0028394
train,5611,ISIC_0033945
train,5612,ISIC_0025550
train,5613,ISIC_0029890
train,5614,ISIC_0032108
train,5615,ISIC_0025849
train,5616,ISIC_0031049
train,5617,ISIC_0031935
train,5618,ISIC_0032911
train,5619,ISIC_0033987
train,5620,ISIC_0028199
train,5621,ISIC_0027951
train,5622,ISIC_0030035
train,5623,ISIC_0025179
train,5624,ISIC_0033216
train,5625,ISIC_0033222
train,5626,ISIC_0024525
train,5627,ISIC_0034213
train,5628,ISIC_0027118
train,5629,ISIC_0029358
train,5630,ISIC_0026672
train,5631,ISIC_0029883
train,5632,ISIC_0029557
train,5633,ISIC_0028526
train,5634,ISIC_0032078
train,5635,ISIC_0026308
train,5636,ISIC_0025488
train,5637,ISIC_0026811
train,5638,ISIC_0029511
train,5639,ISIC_0025310
train,5640,ISIC_0024383
train,5641,ISIC_0024778
train,5642,ISIC_0028975
train,5643,ISIC_0025156
train,5644,ISIC_0027226
train,5645,ISIC_0024488
train,5646,ISIC_0029362
train,5647,ISIC_0033091
train,5648,ISIC_0030567
train,5649,ISIC_0025527
train,5650,ISIC_0024600
train,5651,ISIC_0025170
train,5652,ISIC_0024634
train,5653,ISIC_0032074
train,5654,ISIC_0031958
train,5655,ISIC_0025926
train,5656,ISIC_0024800
train,5657,ISIC_0030374
train,5658,ISIC_0029341
train,5659,ISIC_0028252
train,5660,ISIC_0033984
train,5661,ISIC_0024971
train,5662,ISIC_0032243
train,5663,ISIC_0030224
train,5664,ISIC_0025225
train,5665,ISIC_0028483
train,5666,ISIC_0028016
train,5667,ISIC_0033183
train,5668,ISIC_0024485
train,5669,ISIC_0030653
train,5670,ISIC_0032105
train,5671,ISIC_0032642
train,5672,ISIC_0033191
train,5673,ISIC_0030015
train,5674,ISIC_0031709
train,5675,ISIC_0024788
train,5676,ISIC_0033074
train,5677,ISIC_0030511
train,5678,ISIC_0033829
train,5679,ISIC_0031124
train,5680,ISIC_0031063
train,5681,ISIC_0033869
train,5682,ISIC_0027377
train,5683,ISIC_0032818
train,5684,ISIC_0029811
train,5685,ISIC_0034146
train,5686,ISIC_0027869
train,5687,ISIC_0032460
train,5688,ISIC_0032591
train,5689,ISIC_0029996
train,5690,ISIC_0033806
train,5691,ISIC_0031077
train,5692,ISIC_0027319
train,5693,ISIC_0024942
train,5694,ISIC_0027941
train,5695,ISIC_0031302
train,5696,ISIC_0026877
train,5697,ISIC_0027197
train,5698,ISIC_0033148
train,5699,ISIC_0027399
train,5700,ISIC_0030130
train,5701,ISIC_0030063
train,5702,ISIC_0028328
train,5703,ISIC_0031310
train,5704,ISIC_0032920
train,5705,ISIC_0033165
train,5706,ISIC_0030289
train,5707,ISIC_0031384
train,5708,ISIC_0032142
train,5709,ISIC_0029999
train,5710,ISIC_0034206
train,5711,ISIC_0030514
train,5712,ISIC_0033498
train,5713,ISIC_0030893
train,5714,ISIC_0025031
train,5715,ISIC_0028770
train,5716,ISIC_0025599
train,5717,ISIC_0033150
train,5718,ISIC_0031022
train,5719,ISIC_0034254
train,5720,ISIC_0028393
train,5721,ISIC_0032851
train,5722,ISIC_0027309
train,5723,ISIC_0026902
train,5724,ISIC_0025273
train,5725,ISIC_0030128
train,5726,ISIC_0028721
train,5727,ISIC_0029368
train,5728,ISIC_0026059
train,5729,ISIC_0031829
train,5730,ISIC_0031582
train,5731,ISIC_0026393
train,5732,ISIC_0026346
train,5733,ISIC_0032059
train,5734,ISIC_0024703
train,5735,ISIC_0033646
train,5736,ISIC_0025406
train,5737,ISIC_0027841
train,5738,ISIC_0033402
train,5739,ISIC_0025044
train,5740,ISIC_0031866
train,5741,ISIC_0034237
train,5742,ISIC_0024451
train,5743,ISIC_0033702
train,5744,ISIC_0030951
train,5745,ISIC_0030440
train,5746,ISIC_0033296
train,5747,ISIC_0025853
train,5748,ISIC_0027001
train,5749,ISIC_0033836
train,5750,ISIC_0034140
train,5751,ISIC_0028899
train,5752,ISIC_0033418
train,5753,ISIC_0027380
train,5754,ISIC_0033897
train,5755,ISIC_0027259
train,5756,ISIC_0033584
train,5757,ISIC_0028771
train,5758,ISIC_0032339
train,5759,ISIC_0025387
train,5760,ISIC_0031651
train,5761,ISIC_0032113
train,5762,ISIC_0031828
train,5763,ISIC_0029687
train,5764,ISIC_0025739
train,5765,ISIC_0032043
train,5766,ISIC_0030101
train,5767,ISIC_0028342
train,5768,ISIC_0025552
train,5769,ISIC_0024682
train,5770,ISIC_0027704
train,5771,ISIC_0032245
train,5772,ISIC_0027723
train,5773,ISIC_0030901
train,5774,ISIC_0033819
train,5775,ISIC_0030753
train,5776,ISIC_0027616
train,5777,ISIC_0025917
train,5778,ISIC_0030327
train,5779,ISIC_0024462
train,5780,ISIC_0030525
train,5781,ISIC_0033314
train,5782,ISIC_0030675
train,5783,ISIC_0027338
train,5784,ISIC_0025588
train,5785,ISIC_0025493
train,5786,ISIC_0030104
train,5787,ISIC_0030520
train,5788,ISIC_0031479
train,5789,ISIC_0031903
train,5790,ISIC_0028807
train,5791,ISIC_0033120
train,5792,ISIC_0030432
train,5793,ISIC_0026321
train,5794,ISIC_0032025
train,5795,ISIC_0028361
train,5796,ISIC_0032721
train,5797,ISIC_0025866
train,5798,ISIC_0031444
train,5799,ISIC_0024329
train,5800,ISIC_0027443
train,5801,ISIC_0030663
train,5802,ISIC_0025594
train,5803,ISIC_0026888
train,5804,ISIC_0026679
train,5805,ISIC_0030505
train,5806,ISIC_0027771
train,5807,ISIC_0024746
train,5808,ISIC_0031915
train,5809,ISIC_0031209
train,5810,ISIC_0025040
train,5811,ISIC_0028293
train,5812,ISIC_0033285
train,5813,ISIC_0027581
train,5814,ISIC_0032352
train,5815,ISIC_0030000
train,5816,ISIC_0029541
train,5817,ISIC_0027575
train,5818,ISIC_0029386
train,5819,ISIC_0030617
train,5820,ISIC_0026908
train,5821,ISIC_0029108
train,5822,ISIC_0031663
train,5823,ISIC_0027761
train,5824,ISIC_0029133
train,5825,ISIC_0031172
train,5826,ISIC_0031429
train,5827,ISIC_0025900
train,5828,ISIC_0029712
train,5829,ISIC_0028479
train,5830,ISIC_0031632
train,5831,ISIC_0024513
train,5832,ISIC_0027266
train,5833,ISIC_0027965
train,5834,ISIC_0033460
train,5835,ISIC_0033166
train,5836,ISIC_0029828
train,5837,ISIC_0033327
train,5838,ISIC_0026578
train,5839,ISIC_0032923
train,5840,ISIC_0031643
train,5841,ISIC_0027915
train,5842,ISIC_0024637
train,5843,ISIC_0033746
train,5844,ISIC_0030948
train,5845,ISIC_0030331
train,5846,ISIC_0033699
train,5847,ISIC_0031046
train,5848,ISIC_0025280
train,5849,ISIC_0024922
train,5850,ISIC_0030429
train,5851,ISIC_0033937
train,5852,ISIC_0025714
train,5853,ISIC_0025034
train,5854,ISIC_0030467
train,5855,ISIC_0032076
train,5856,ISIC_0030377
train,5857,ISIC_0024603
train,5858,ISIC_0031113
train,5859,ISIC_0033434
train,5860,ISIC_0032215
train,5861,ISIC_0030112
train,5862,ISIC_0029533
train,5863,ISIC_0025511
train,5864,ISIC_0033028
train,5865,ISIC_0033948
train,5866,ISIC_0029208
train,5867,ISIC_0032885
train,5868,ISIC_0029776
train,5869,ISIC_0028752
train,5870,ISIC_0031818
train,5871,ISIC_0031491
train,5872,ISIC_0028748
train,5873,ISIC_0032837
train,5874,ISIC_0031148
train,5875,ISIC_0027524
train,5876,ISIC_0025039
train,5877,ISIC_0025047
train,5878,ISIC_0030391
train,5879,ISIC_0025016
train,5880,ISIC_0026666
train,5881,ISIC_0027026
train,5882,ISIC_0032495
train,5883,ISIC_0034301
train,5884,ISIC_0033293
train,5885,ISIC_0030113
train,5886,ISIC_0030093
train,5887,ISIC_0027059
train,5888,ISIC_0032292
train,5889,ISIC_0027222
train,5890,ISIC_0031853
train,5891,ISIC_0029416
train,5892,ISIC_0031808
train,5893,ISIC_0027331
train,5894,ISIC_0030637
train,5895,ISIC_0030968
train,5896,ISIC_0026978
train,5897,ISIC_0032081
train,5898,ISIC_0030754
train,5899,ISIC_0033704
train,5900,ISIC_0025339
train,5901,ISIC_0033701
train,5902,ISIC_0033510
train,5903,ISIC_0028447
train,5904,ISIC_0025149
train,5905,ISIC_0024978
train,5906,ISIC_0025069
train,5907,ISIC_0024820
train,5908,ISIC_0024875
train,5909,ISIC_0027278
train,5910,ISIC_0026117
train,5911,ISIC_0026218
train,5912,ISIC_0031035
train,5913,ISIC_0026760
train,5914,ISIC_0031706
train,5915,ISIC_0029635
train,5916,ISIC_0026368
train,5917,ISIC_0024409
train,5918,ISIC_0029581
train,5919,ISIC_0033607
train,5920,ISIC_0025425
train,5921,ISIC_0025210
train,5922,ISIC_0032538
train,5923,ISIC_0032316
train,5924,ISIC_0031154
train,5925,ISIC_0032486
train,5926,ISIC_0029532
train,5927,ISIC_0031745
train,5928,ISIC_0026621
train,5929,ISIC_0027744
train,5930,ISIC_0030287
train,5931,ISIC_0030472
train,5932,ISIC_0024980
train,5933,ISIC_0033377
train,5934,ISIC_0028069
train,5935,ISIC_0030085
train,5936,ISIC_0028620
train,5937,ISIC_0033554
train,5938,ISIC_0029689
train,5939,ISIC_0034180
train,5940,ISIC_0028974
train,5941,ISIC_0028883
train,5942,ISIC_0030797
train,5943,ISIC_0034268
train,5944,ISIC_0031748
train,5945,ISIC_0032233
train,5946,ISIC_0033373
train,5947,ISIC_0026516
train,5948,ISIC_0024564
train,5949,ISIC_0029860
train,5950,ISIC_0032342
train,5951,ISIC_0027061
train,5952,ISIC_0028382
train,5953,ISIC_0024769
train,5954,ISIC_0033684
train,5955,ISIC_0026590
train,5956,ISIC_0033784
train,5957,ISIC_0026904
train,5958,ISIC_0033527
train,5959,ISIC_0027890
train,5960,ISIC_0031860
train,5961,ISIC_0025381
train,5962,ISIC_0031425
train,5963,ISIC_0028714
train,5964,ISIC_0024336
train,5965,ISIC_0029276
train,5966,ISIC_0032530
train,5967,ISIC_0027028
train,5968,ISIC_0028430
train,5969,ISIC_0025336
train,5970,ISIC_0025133
train,5971,ISIC_0030810
train,5972,ISIC_0029049
train,5973,ISIC_0030441
train,5974,ISIC_0027747
train,5975,ISIC_0027333
train,5976,ISIC_0026958
train,5977,ISIC_0029154
train,5978,ISIC_0026804
train,5979,ISIC_0033551
train,5980,ISIC_0024879
train,5981,ISIC_0024675
train,5982,ISIC_0028061
train,5983,ISIC_0030814
train,5984,ISIC_0029419
train,5985,ISIC_0027462
train,5986,ISIC_0026609
train,5987,ISIC_0032089
train,5988,ISIC_0026734
train,5989,ISIC_0026154
train,5990,ISIC_0029077
train,5991,ISIC_0024558
train,5992,ISIC_0029292
train,5993,ISIC_0033151
train,5994,ISIC_0029503
train,5995,ISIC_0030420
train,5996,ISIC_0026439
train,5997,ISIC_0032087
train,5998,ISIC_0031767
train,5999,ISIC_0030281
train,6000,ISIC_0030817
train,6001,ISIC_0032028
train,6002,ISIC_0027692
train,6003,ISIC_0027939
train,6004,ISIC_0031440
train,6005,ISIC_0026142
train,6006,ISIC_0024434
train,6007,ISIC_0028636
train,6008,ISIC_0024881
train,6009,ISIC_0026235
train,6010,ISIC_0029492
train,6011,ISIC_0026997
train,6012,ISIC_0027977
train,6013,ISIC_0026041
train,6014,ISIC_0033543
train,6015,ISIC_0033857
train,6016,ISIC_0031280
train,6017,ISIC_0029097
train,6018,ISIC_0029794
train,6019,ISIC_0026098
train,6020,ISIC_0029344
train,6021,ISIC_0027866
train,6022,ISIC_0032189
train,6023,ISIC_0026580
train,6024,ISIC_0034151
train,6025,ISIC_0028083
train,6026,ISIC_0027754
train,6027,ISIC_0033961
train,6028,ISIC_0030506
train,6029,ISIC_0030176
train,6030,ISIC_0032760
train,6031,ISIC_0029183
train,6032,ISIC_0034245
train,6033,ISIC_0024743
train,6034,ISIC_0024936
train,6035,ISIC_0025246
train,6036,ISIC_0033565
train,6037,ISIC_0025684
train,6038,ISIC_0029769
train,6039,ISIC_0033452
train,6040,ISIC_0025612
train,6041,ISIC_0026924
train,6042,ISIC_0024968
train,6043,ISIC_0025059
train,6044,ISIC_0025353
train,6045,ISIC_0026652
train,6046,ISIC_0032611
train,6047,ISIC_0033393
train,6048,ISIC_0027546
train,6049,ISIC_0033333
train,6050,ISIC_0029043
train,6051,ISIC_0027725
train,6052,ISIC_0024542
train,6053,ISIC_0030611
train,6054,ISIC_0024367
train,6055,ISIC_0030008
train,6056,ISIC_0033115
train,6057,ISIC_0024523
train,6058,ISIC_0030976
train,6059,ISIC_0026669
train,6060,ISIC_0024803
train,6061,ISIC_0029192
train,6062,ISIC_0025569
train,6063,ISIC_0025071
train,6064,ISIC_0027153
train,6065,ISIC_0034061
train,6066,ISIC_0024499
train,6067,ISIC_0027192
train,6068,ISIC_0030578
train,6069,ISIC_0031657
train,6070,ISIC_0029730
train,6071,ISIC_0030920
train,6072,ISIC_0031812
train,6073,ISIC_0033870
train,6074,ISIC_0029051
train,6075,ISIC_0026273
train,6076,ISIC_0030619
train,6077,ISIC_0031695
train,6078,ISIC_0029247
train,6079,ISIC_0025460
train,6080,ISIC_0028623
train,6081,ISIC_0028716
train,6082,ISIC_0033230
train,6083,ISIC_0030090
train,6084,ISIC_0025147
train,6085,ISIC_0026338
train,6086,ISIC_0029340
train,6087,ISIC_0029865
train,6088,ISIC_0026739
train,6089,ISIC_0032586
train,6090,ISIC_0025015
train,6091,ISIC_0031907
train,6092,ISIC_0031754
train,6093,ISIC_0032676
train,6094,ISIC_0024494
train,6095,ISIC_0032730
train,6096,ISIC_0024841
train,6097,ISIC_0026427
train,6098,ISIC_0032293
train,6099,ISIC_0030022
train,6100,ISIC_0029939
train,6101,ISIC_0026369
train,6102,ISIC_0033378
train,6103,ISIC_0034068
train,6104,ISIC_0024977
train,6105,ISIC_0028667
train,6106,ISIC_0032916
train,6107,ISIC_0027541
train,6108,ISIC_0031465
train,6109,ISIC_0031163
train,6110,ISIC_0030120
train,6111,ISIC_0032282
train,6112,ISIC_0031257
train,6113,ISIC_0028445
train,6114,ISIC_0033087
train,6115,ISIC_0027624
train,6116,ISIC_0032363
train,6117,ISIC_0027625
train,6118,ISIC_0025980
train,6119,ISIC_0028530
train,6120,ISIC_0029353
train,6121,ISIC_0029112
train,6122,ISIC_0029843
train,6123,ISIC_0025991
train,6124,ISIC_0033617
train,6125,ISIC_0030180
train,6126,ISIC_0028155
train,6127,ISIC_0033108
train,6128,ISIC_0029835
train,6129,ISIC_0024721
train,6130,ISIC_0032668
train,6131,ISIC_0031059
train,6132,ISIC_0033323
train,6133,ISIC_0026136
train,6134,ISIC_0028581
train,6135,ISIC_0032454
train,6136,ISIC_0029934
train,6137,ISIC_0026437
train,6138,ISIC_0032943
train,6139,ISIC_0031161
train,6140,ISIC_0031254
train,6141,ISIC_0029621
train,6142,ISIC_0026395
train,6143,ISIC_0025285
train,6144,ISIC_0025884
train,6145,ISIC_0028556
train,6146,ISIC_0026738
train,6147,ISIC_0029751
train,6148,ISIC_0025401
train,6149,ISIC_0030711
train,6150,ISIC_0033304
train,6151,ISIC_0033459
train,6152,ISIC_0026312
train,6153,ISIC_0032767
train,6154,ISIC_0025963
train,6155,ISIC_0025202
train,6156,ISIC_0030074
train,6157,ISIC_0031392
train,6158,ISIC_0030931
train,6159,ISIC_0026630
train,6160,ISIC_0033405
train,6161,ISIC_0026517
train,6162,ISIC_0025885
train,6163,ISIC_0028372
train,6164,ISIC_0034293
train,6165,ISIC_0034148
train,6166,ISIC_0025507
train,6167,ISIC_0024739
train,6168,ISIC_0027007
train,6169,ISIC_0025375
train,6170,ISIC_0028159
train,6171,ISIC_0027341
