Name,Tags,Server end time,File name,Duration,User Name,best_val_loss,train_loss,val_acc,Validation Loss,n_epochs,train_acc,best_val_acc,holdout_set,data_list_file,overall_test_acc,FST_1_test_acc,FST_2_test_acc,FST_3_test_acc,FST_4_test_acc,FST_5_test_acc,FST_6_test_acc,dev_mode,seed,optimizer,base_lr
100_SGD_0.01_random_holdout_seed_8888,,1710755256255,hparamsearch_train.py,1424,kabhishe,3.7564246200280196,2.2979492574948877,0.1975417137145996,3.805243132091385,100,0.39059558510780334,0.2256365269422531,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.19517543859649122,0.19298245614035087,0.17320703653585928,0.1930232558139535,0.19662921348314608,0.2795031055900621,0.2077922077922078,full,8888,SGD,0.01
100_SGD_0.01_random_holdout_seed_8887,,1710753825210,hparamsearch_train.py,1433,kabhishe,3.778612583535507,2.294003319336703,0.2063213437795639,3.7983716206136138,100,0.39510971307754517,0.21949078142642975,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.19956140350877194,0.17105263157894737,0.16914749661705006,0.19069767441860466,0.2556179775280899,0.2670807453416149,0.24675324675324675,full,8887,SGD,0.01
100_SGD_0.01_expert_select_seed_8889,,1710752385124,hparamsearch_train.py,1671,kabhishe,3.616539742288257,2.4655218757644564,0.19124218821525574,3.710142840861848,100,0.3587475121021271,0.22341376543045044,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.027906976744186046,0.02631578947368421,0.05660377358490566,0.0,0.025,0.043478260869565216,0.0,full,8889,SGD,0.01
100_SGD_0.01_expert_select_seed_8888,,1710750708699,hparamsearch_train.py,1668,kabhishe,3.643559766305782,2.4797814541735184,0.20017872750759125,3.6672148029116034,100,0.35308152437210083,0.22430741786956787,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.03255813953488372,0.02631578947368421,0.05660377358490566,0.0,0.05,0.0,0.045454545454545456,full,8888,SGD,0.01
100_SGD_0.01_expert_select_seed_8887,,1710749032896,hparamsearch_train.py,1669,kabhishe,3.5939949971421474,2.474878412022979,0.19749777019023895,3.676463356819187,100,0.35974156856536865,0.2278820425271988,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.046511627906976744,0.05263157894736842,0.05660377358490566,0.0,0.1,0.0,0.045454545454545456,full,8887,SGD,0.01
50_Adam_0.0001_br_seed_8889,,1710747359214,hparamsearch_train.py,600,kabhishe,4.999932952490165,2.5113885592900824,0.0611664280295372,5.241475401697932,50,0.3411649465560913,0.06970127671957016,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.162839248434238,0.20588235294117646,0.20952380952380953,0.14125200642054575,0.1417910447761194,0.17616580310880828,0.1532258064516129,full,8889,Adam,0.0001
50_Adam_0.0001_br_seed_8888,,1710746754493,hparamsearch_train.py,585,kabhishe,4.871172036080068,2.5128710344227128,0.0625889003276825,5.235678883060113,50,0.3467123508453369,0.07396870851516724,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.15407098121085594,0.21568627450980393,0.1880952380952381,0.12520064205457465,0.14626865671641792,0.17357512953367876,0.12903225806451613,full,8888,Adam,0.0001
50_Adam_0.0001_br_seed_8887,,1710746164466,hparamsearch_train.py,584,kabhishe,0.0,2.5213641003151084,0.054054051637649536,5.28214631412989,50,0.33724913001060486,0.07254622876644135,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.03924843423799582,0.10784313725490197,0.06190476190476191,0.04654895666131621,0.020895522388059702,0.018134715025906734,0.016129032258064516,full,8887,Adam,0.0001
50_Adam_0.0001_dermaamin_seed_8889,,1710745576136,hparamsearch_train.py,321,kabhishe,7.433015840703791,1.3017477276681484,0.013636363670229912,7.895775864341042,50,0.6275861859321594,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.04918032786885246,0.047418967587034816,0.044379925342181666,0.04753820033955857,0.05815423514538559,0.06091370558375635,0.06,full,8889,Adam,0.0001
50_Adam_0.0001_dermaamin_seed_8888,,1710745249591,hparamsearch_train.py,325,kabhishe,7.157193417982621,1.3237589272685435,0.004545454401522875,7.769573176990856,50,0.6206896901130676,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.044642857142857144,0.045018007202881155,0.03608461219411033,0.04753820033955857,0.05562579013906448,0.05583756345177665,0.06,full,8888,Adam,0.0001
50_Adam_0.0001_dermaamin_seed_8887,,1710744920035,hparamsearch_train.py,334,kabhishe,6.15650202144276,1.3209007508727326,0.00909090880304575,7.9404234105890446,50,0.6220689415931702,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.041276346604215454,0.046218487394957986,0.03484031522189963,0.03904923599320883,0.045512010113780026,0.04314720812182741,0.065,full,8887,Adam,0.0001
50_Adam_0.0001_a56_seed_8889,,1710744581919,hparamsearch_train.py,249,kabhishe,3.075442939508157,1.2133871496679949,0.30327868461608887,3.115798281841591,50,0.6866310238838196,0.3196721076965332,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.11241489207590903,0.07802340702210664,0.09087317265902806,0.12604501607717042,0.17982799061767005,,,full,8889,Adam,0.0001
50_Adam_0.0001_a56_seed_8888,,1710744328107,hparamsearch_train.py,246,kabhishe,3.1742277536235872,1.2199397836776977,0.31147539615631104,3.1815869143751803,50,0.6941176652908325,0.31147539615631104,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.11719542228016805,0.07672301690507152,0.09917028842354801,0.12347266881028938,0.19390148553557468,,,full,8888,Adam,0.0001
50_Adam_0.0001_a56_seed_8887,,1710744077450,hparamsearch_train.py,251,kabhishe,3.134905787765003,1.1897479684595118,0.2786885201931,3.1452778753687123,50,0.7016043066978455,0.30327868461608887,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.11763001593510068,0.08062418725617686,0.09798498617147372,0.12411575562700965,0.1931196247068022,,,full,8887,Adam,0.0001
50_Adam_0.0001_a34_seed_8889,,1710743820285,hparamsearch_train.py,412,kabhishe,3.4146242375715343,2.2090182661434303,0.20954906940460205,3.410786267617021,50,0.4275362193584442,0.2281167060136795,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.15661929693343307,0.1339622641509434,0.14925373134328357,,,0.2441588785046729,0.15041782729805014,full,8889,Adam,0.0001
50_Adam_0.0001_a34_seed_8888,,1710743403309,hparamsearch_train.py,408,kabhishe,3.398611363428657,2.242044817422323,0.23342174291610718,3.3906823956365613,50,0.43417873978614807,0.23872677981853485,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1606581899775617,0.14386792452830188,0.14865671641791045,,,0.24766355140186916,0.16434540389972144,full,8888,Adam,0.0001
50_Adam_0.0001_a34_seed_8887,,1710742990487,hparamsearch_train.py,416,kabhishe,3.382904673761019,2.217874192961172,0.2360742688179016,3.384475100894189,50,0.4353864789009094,0.24668434262275696,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.16514584891548242,0.14386792452830188,0.15791044776119403,,,0.24649532710280375,0.16434540389972144,full,8887,Adam,0.0001
50_Adam_0.0001_a12_seed_8889,,1710742567735,hparamsearch_train.py,533,kabhishe,3.5393372704469304,2.5601537340142753,0.1869782954454422,3.5167072320820294,50,0.3406367003917694,0.19699499011039734,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.13263074169815073,,,0.15453264443400658,0.13140446051838456,0.10171428571428572,0.08469945355191257,full,8889,Adam,0.0001
50_Adam_0.0001_a12_seed_8888,,1710742027806,hparamsearch_train.py,537,kabhishe,3.5325361567865032,2.5711104910918388,0.19532553851604462,3.530224310137792,50,0.33389514684677124,0.19866444170475006,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1332272817657586,,,0.15782057303898545,0.12236286919831224,0.11314285714285714,0.08743169398907104,full,8888,Adam,0.0001
50_Adam_0.0001_a12_seed_8887,,1710741484394,hparamsearch_train.py,538,kabhishe,3.5139612271909124,2.560446539889561,0.1869782954454422,3.505956954669475,50,0.3385767936706543,0.19866444170475006,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.13461920859017698,,,0.15782057303898545,0.12658227848101267,0.11542857142857142,0.08196721311475409,full,8887,Adam,0.0001
50_Adam_0.0001_random_holdout_seed_8889,,1710740938696,hparamsearch_train.py,731,kabhishe,3.334755568675978,2.6505650822271747,0.21158911287784576,3.3316750884370077,50,0.33416926860809326,0.22651448845863342,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.21973684210526315,0.17763157894736842,0.19621109607577808,0.22325581395348837,0.2612359550561798,0.3167701863354037,0.18181818181818182,full,8889,Adam,0.0001
50_Adam_0.0001_random_holdout_seed_8888,,1710740200751,hparamsearch_train.py,730,kabhishe,3.337529981209585,2.6403235274646724,0.23002634942531586,3.337529981209585,50,0.34194356203079224,0.23002634942531586,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.2219298245614035,0.19956140350877194,0.19485791610284167,0.22325581395348837,0.25842696629213485,0.2795031055900621,0.24675324675324675,full,8888,Adam,0.0001
50_Adam_0.0001_random_holdout_seed_8887,,1710739465315,hparamsearch_train.py,726,kabhishe,3.3373595470917445,2.6508252354923836,0.22300264239311218,3.3356567247590023,50,0.3374294638633728,0.22914838790893555,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.22017543859649122,0.20614035087719298,0.20162381596752368,0.2116279069767442,0.2443820224719101,0.2670807453416149,0.24675324675324675,full,8887,Adam,0.0001
50_Adam_0.0001_expert_select_seed_8889,,1710738734439,hparamsearch_train.py,839,kabhishe,3.29207596936537,2.6911951034727912,0.23235031962394714,3.2739323182655724,50,0.3241550624370575,0.2394995540380478,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.04186046511627907,0.02631578947368421,0.07547169811320754,0.0,0.075,0.0,0.045454545454545456,full,8889,Adam,0.0001
50_Adam_0.0001_expert_select_seed_8888,,1710737888421,hparamsearch_train.py,840,kabhishe,3.292092746448261,2.703131155844474,0.2252010703086853,3.293249869367925,50,0.3219681978225708,0.23771224915981293,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.037209302325581395,0.02631578947368421,0.05660377358490566,0.0,0.075,0.0,0.045454545454545456,full,8888,Adam,0.0001
50_Adam_0.0001_expert_select_seed_8887,,1710737041133,hparamsearch_train.py,839,kabhishe,3.2908805271043002,2.6904138728117135,0.23503127694129944,3.278472866513454,50,0.3260437548160553,0.2368185967206955,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.046511627906976744,0.02631578947368421,0.07547169811320754,0.0,0.075,0.0,0.09090909090909091,full,8887,Adam,0.0001
50_Adam_0.001_br_seed_8889,,1710736196853,hparamsearch_train.py,597,kabhishe,6.308404827524893,2.2579097016481264,0.06685633212327957,6.308404827524893,50,0.3718388080596924,0.06685633212327957,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1453027139874739,0.19607843137254902,0.14761904761904762,0.1348314606741573,0.13134328358208955,0.18134715025906736,0.13709677419354838,full,8889,Adam,0.001
50_Adam_0.001_br_seed_8888,,1710735594827,hparamsearch_train.py,597,kabhishe,6.106815783770631,2.2679766497656346,0.0625889003276825,6.217486245194675,50,0.3759177625179291,0.06970127671957016,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.13987473903966596,0.18627450980392157,0.1523809523809524,0.12841091492776885,0.13582089552238805,0.15544041450777202,0.12096774193548387,full,8888,Adam,0.001
50_Adam_0.001_br_seed_8887,,1710734991367,hparamsearch_train.py,591,kabhishe,6.158778447684319,2.2804359091224864,0.06401138007640839,6.156858088112148,50,0.3718388080596924,0.07112375646829605,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.13653444676409185,0.18627450980392157,0.13095238095238096,0.11075441412520064,0.13134328358208955,0.17875647668393782,0.12903225806451613,full,8887,Adam,0.001
50_Adam_0.001_dermaamin_seed_8889,,1710734395934,hparamsearch_train.py,317,kabhishe,9.449335184964267,0.7380028117388144,0.004545454401522875,12.432958741621537,50,0.7572413682937622,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.04215456674473068,0.045018007202881155,0.029448361675653255,0.04159592529711375,0.05941845764854614,0.06345177664974619,0.07,full,8889,Adam,0.001
50_Adam_0.001_dermaamin_seed_8888,,1710734073981,hparamsearch_train.py,313,kabhishe,11.613227289373224,0.7713702633737147,0.013636363670229912,11.728905313665217,50,0.7439080476760864,0.022727271541953087,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.04625292740046839,0.04201680672268908,0.03815844048112816,0.0432937181663837,0.061946902654867256,0.06852791878172589,0.075,full,8888,Adam,0.001
50_Adam_0.001_dermaamin_seed_8887,,1710733754929,hparamsearch_train.py,329,kabhishe,10.629601062427868,0.7525040878646675,0.004545454401522875,12.087539967623623,50,0.7471264600753784,0.0181818176060915,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.0471311475409836,0.05102040816326531,0.036499377851513894,0.04499151103565365,0.0493046776232617,0.07360406091370558,0.075,full,8887,Adam,0.001
50_Adam_0.001_a56_seed_8889,,1710733421250,hparamsearch_train.py,250,kabhishe,3.430776623428845,0.40269101086784814,0.2786885201931,4.289793538265541,50,0.8770053386688232,0.3360655605792999,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.10633058090685209,0.06957087126137841,0.08218095614381667,0.11704180064308682,0.1853010164190774,,,full,8889,Adam,0.001
50_Adam_0.001_a56_seed_8888,,1710733166354,hparamsearch_train.py,237,kabhishe,4.0750270749701825,0.3833564503307649,0.2786885201931,4.237295400900919,50,0.8855615258216858,0.30327868461608887,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.10777922642329422,0.07282184655396619,0.08455156064796523,0.1112540192926045,0.19155590304925724,,,full,8888,Adam,0.001
50_Adam_0.001_a56_seed_8887,,1710732921929,hparamsearch_train.py,243,kabhishe,3.420782980371694,0.3847313386233733,0.2950819432735443,4.294196464976326,50,0.8780748844146729,0.3196721076965332,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.11169056931768796,0.08647594278283485,0.09284867641248519,0.11382636655948553,0.17670054730258014,,,full,8887,Adam,0.001
50_Adam_0.001_a34_seed_8889,,1710732674394,hparamsearch_train.py,420,kabhishe,3.9555059548082023,1.5511685131828565,0.23076923191547394,4.075857657020225,50,0.5489130616188049,0.2572944164276123,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.14973821989528796,0.13066037735849056,0.14328358208955225,,,0.2266355140186916,0.1392757660167131,full,8889,Adam,0.001
50_Adam_0.001_a34_seed_8888,,1710732249695,hparamsearch_train.py,420,kabhishe,4.171153106487082,1.5011757940485857,0.22281166911125183,4.214973824093765,50,0.5679347515106201,0.24668434262275696,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.14465220643231114,0.11933962264150944,0.13582089552238805,,,0.23598130841121495,0.15877437325905291,full,8888,Adam,0.001
50_Adam_0.001_a34_seed_8887,,1710731824785,hparamsearch_train.py,423,kabhishe,4.059453195222809,1.5403537721449627,0.23076923191547394,4.019462394461391,50,0.555555522441864,0.2572944164276123,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.15153328347045625,0.12877358490566038,0.14238805970149254,,,0.23130841121495327,0.181058495821727,full,8887,Adam,0.001
50_Adam_0.001_a12_seed_8889,,1710731396551,hparamsearch_train.py,542,kabhishe,3.699953499540861,2.186469273085005,0.17362269759178162,4.052759568161877,50,0.39419475197792053,0.1936560869216919,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.11712069994034599,,,0.14279004227336778,0.11030741410488246,0.08342857142857144,0.07923497267759563,full,8889,Adam,0.001
50_Adam_0.001_a12_seed_8888,,1710730848029,hparamsearch_train.py,531,kabhishe,4.020480619249041,2.217245470539907,0.16694490611553192,4.1075903744450795,50,0.3977528214454651,0.1936560869216919,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.12050109365679061,,,0.14044152184124,0.11814345991561181,0.09714285714285714,0.07103825136612021,full,8888,Adam,0.001
50_Adam_0.001_a12_seed_8887,,1710730310263,hparamsearch_train.py,536,kabhishe,3.8958291040239033,2.1521208030900705,0.19866444170475006,3.9401396542837306,50,0.40955057740211487,0.20534223318099976,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.12487572081924836,,,0.14936589948332551,0.11633514165159735,0.10514285714285715,0.06830601092896176,full,8887,Adam,0.001
50_Adam_0.001_random_holdout_seed_8889,,1710729767520,hparamsearch_train.py,719,kabhishe,3.561913951642687,2.5341687226968124,0.19315189123153687,3.5856362312273355,50,0.33755484223365784,0.2151009738445282,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.2013157894736842,0.16447368421052633,0.19215155615696888,0.2069767441860465,0.23595505617977527,0.19875776397515527,0.23376623376623376,full,8889,Adam,0.001
50_Adam_0.001_random_holdout_seed_8888,,1710729041184,hparamsearch_train.py,717,kabhishe,3.5592516341473157,2.5620664978027343,0.21334505081176758,3.6122518703537723,50,0.33379310369491577,0.21949078142642975,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.18771929824561404,0.15570175438596492,0.17861975642760486,0.19069767441860466,0.199438202247191,0.2608695652173913,0.18181818181818182,full,8888,Adam,0.001
50_Adam_0.001_random_holdout_seed_8887,,1710728319035,hparamsearch_train.py,732,kabhishe,3.562149117137383,2.4859608387722862,0.20983318984508514,3.6247898052406478,50,0.34557992219924927,0.21334505081176758,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.20394736842105263,0.18640350877192982,0.17456021650879566,0.21395348837209302,0.25280898876404495,0.2111801242236025,0.22077922077922077,full,8887,Adam,0.001
50_Adam_0.001_expert_select_seed_8889,,1710727582443,hparamsearch_train.py,836,kabhishe,3.442712097534439,2.6969226336621386,0.22073279321193695,3.470525757983074,50,0.3063618242740631,0.2278820425271988,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.046511627906976744,0.02631578947368421,0.07547169811320754,0.0,0.075,0.043478260869565216,0.045454545454545456,full,8889,Adam,0.001
50_Adam_0.001_expert_select_seed_8888,,1710726740562,hparamsearch_train.py,832,kabhishe,3.519282832328926,2.685317359529954,0.22430741786956787,3.519282832328926,50,0.3118290305137634,0.22430741786956787,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.04186046511627907,0.02631578947368421,0.05660377358490566,0.0,0.1,0.0,0.045454545454545456,full,8888,Adam,0.001
50_Adam_0.001_expert_select_seed_8887,,1710725903109,hparamsearch_train.py,829,kabhishe,3.46693505955339,2.662586429057491,0.21090258657932281,3.552720372009959,50,0.3119284212589264,0.22966934740543365,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.037209302325581395,0.02631578947368421,0.07547169811320754,0.0,0.05,0.0,0.045454545454545456,full,8887,Adam,0.001
50_Adam_0.01_br_seed_8889,,1710725069319,hparamsearch_train.py,587,kabhishe,4.59499203938339,4.058920346342695,0.03129445016384125,4.578838383659699,50,0.07325828075408936,0.04267425090074539,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.0722338204592902,0.10784313725490197,0.11428571428571428,0.048154093097913325,0.06119402985074627,0.07772020725388601,0.056451612903225805,full,8889,Adam,0.01
50_Adam_0.01_br_seed_8888,,1710724477717,hparamsearch_train.py,587,kabhishe,4.720058770132268,4.054232937960158,0.035561878234148026,4.7583503289039575,50,0.07097405940294266,0.044096726924180984,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.049269311064718165,0.0784313725490196,0.08333333333333333,0.04654895666131621,0.03582089552238806,0.046632124352331605,0.03225806451612903,full,8888,Adam,0.01
50_Adam_0.01_br_seed_8887,,1710723885592,hparamsearch_train.py,592,kabhishe,4.579458145803612,4.08072755589223,0.035561878234148026,4.617572506325343,50,0.07309512048959732,0.0412517786026001,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.09436325678496868,0.18627450980392157,0.15,0.07223113964686999,0.07761194029850746,0.07512953367875648,0.08870967741935484,full,8887,Adam,0.01
50_Adam_0.01_dermaamin_seed_8889,,1710723289393,hparamsearch_train.py,323,kabhishe,7.308059345592152,2.713746204595456,0.004545454401522875,7.577364453402432,50,0.3089655339717865,0.0181818176060915,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.03498243559718969,0.03481392557022809,0.03359601824968893,0.03310696095076401,0.03666245259165613,0.04314720812182741,0.035,full,8889,Adam,0.01
50_Adam_0.01_dermaamin_seed_8888,,1710722961945,hparamsearch_train.py,324,kabhishe,8.279314231872558,2.760084403904005,0.004545454401522875,7.691263632340864,50,0.2827586233615875,0.022727271541953087,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.03629976580796253,0.036614645858343335,0.03608461219411033,0.031409168081494056,0.03666245259165613,0.027918781725888325,0.06,full,8888,Adam,0.01
50_Adam_0.01_dermaamin_seed_8887,,1710722632686,hparamsearch_train.py,317,kabhishe,8.731229834123091,2.6840990719850035,0.004545454401522875,8.598500269109552,50,0.2974712550640106,0.022727271541953087,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.037324355971896955,0.03721488595438175,0.03442554956449606,0.04159592529711375,0.039190897597977246,0.027918781725888325,0.05,full,8887,Adam,0.01
50_Adam_0.01_a56_seed_8889,,1710722310788,hparamsearch_train.py,247,kabhishe,3.876781940460205,2.3267205794227315,0.16393440961837769,3.7768612533319192,50,0.364705890417099,0.19672130048274994,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.08749818919310445,0.06501950585175553,0.0766495456341367,0.09389067524115756,0.12822517591868648,,,full,8889,Adam,0.01
50_Adam_0.01_a56_seed_8888,,1710722059623,hparamsearch_train.py,248,kabhishe,4.302798959075427,2.317859417104466,0.18852457404136658,3.8760781053636895,50,0.3689839541912079,0.2295081913471222,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1087932782848037,0.08192457737321196,0.10825760568945081,0.1157556270096463,0.13369820172009383,,,full,8888,Adam,0.01
50_Adam_0.01_a56_seed_8887,,1710721806555,hparamsearch_train.py,253,kabhishe,3.6770854777977116,2.2910382643102962,0.17213113605976105,4.112462794194456,50,0.39465242624282837,0.21311473846435547,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.08170360712733594,0.05786736020806242,0.06953773212169104,0.08295819935691319,0.13291634089132134,,,full,8887,Adam,0.01
50_Adam_0.01_a34_seed_8889,,1710721548316,hparamsearch_train.py,412,kabhishe,4.168289742355954,4.051139769346817,0.058355435729026794,4.210918746513144,50,0.0917874351143837,0.08222811669111252,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.0906507105459985,0.07594339622641509,0.09582089552238807,,,0.10514018691588785,0.0947075208913649,full,8889,Adam,0.01
50_Adam_0.01_a34_seed_8888,,1710721131776,hparamsearch_train.py,418,kabhishe,4.100083700225587,4.004671299515139,0.07957559823989868,4.0796225216407676,50,0.08937197923660278,0.10079575330018997,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.08182498130142109,0.0740566037735849,0.08119402985074627,,,0.09813084112149532,0.0947075208913649,full,8888,Adam,0.01
50_Adam_0.01_a34_seed_8887,,1710720708881,hparamsearch_train.py,413,kabhishe,4.192335907913329,4.098242241403331,0.050397876650094986,4.246550109721621,50,0.07820048183202744,0.07692307233810425,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.08451757666417352,0.07641509433962264,0.09223880597014926,,,0.08060747663551401,0.06963788300835655,full,8887,Adam,0.01
50_Adam_0.01_a12_seed_8889,,1710720289056,hparamsearch_train.py,535,kabhishe,4.169310391048756,4.175407935438978,0.1001669391989708,4.18253905904512,50,0.08108614385128021,0.10350584238767624,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.0689998011533108,,,0.0732738374823861,0.07474382157926461,0.053714285714285714,0.0546448087431694,full,8889,Adam,0.01
50_Adam_0.01_a12_seed_8888,,1710719747445,hparamsearch_train.py,540,kabhishe,4.152077917662607,4.162772879439793,0.10350584238767624,4.152077917662607,50,0.08558052778244019,0.10350584238767624,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.07735136209982103,,,0.08125880695162048,0.07896323086196504,0.07314285714285715,0.05737704918032787,full,8888,Adam,0.01
